date,hometeam,awayteam,fthg,ftag,hs,as,hst,ast,hc,ac,match_result,result_numeric,goal_difference,total_goals,season,league,Date_x,home_form_5,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_gd_5,home_win_streak,home_unbeaten_streak,Date_y,away_form_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_gd_5,away_win_streak,away_unbeaten_streak,form_diff,gd_diff,win_streak_diff,form_ratio,gd_ratio,home_advantage_form,momentum_indicator
2018-11-03,Wolfsburg,Dortmund,0,1,13.0,12.0,3.0,1.0,6.0,14.0,A,2,-1,1,2019,Bundesliga 2018 ,2018-11-03,0.0,1.2,1.4,0.0,0,0,2018-11-03,0.0,4.2,1.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-04,Mainz,Werder Bremen,2,1,13.0,14.0,6.0,4.0,3.0,6.0,H,1,1,3,2019,Bundesliga 2018 ,2018-11-04,0.0,0.2,1.4,0.0,0,0,2018-11-04,0.0,2.0,1.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-04,M'gladbach,Fortuna Dusseldorf,3,0,21.0,13.0,7.0,6.0,10.0,4.0,H,1,3,3,2019,Bundesliga 2018 ,2018-11-04,0.0,2.6,1.2,0.0,0,0,2018-11-04,0.0,0.4,3.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-09,Hannover,Wolfsburg,2,1,10.0,19.0,4.0,9.0,3.0,5.0,H,1,1,3,2019,Bundesliga 2018 ,2018-11-09,0.0,1.6,2.4,0.0,0,0,2018-11-09,0.0,1.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-10,Dortmund,Bayern Munich,3,2,11.0,9.0,5.0,3.0,0.0,6.0,H,1,1,5,2019,Bundesliga 2018 ,2018-11-10,0.0,3.0,1.4,0.0,0,0,2018-11-10,0.0,1.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-10,Fortuna Dusseldorf,Hertha,4,1,20.0,11.0,9.0,5.0,2.0,6.0,H,1,3,5,2019,Bundesliga 2018 ,2018-11-10,0.0,0.2,3.6,0.0,0,0,2018-11-10,0.0,1.0,1.2,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-10,Freiburg,Mainz,1,3,15.0,12.0,4.0,9.0,3.0,4.0,A,2,-2,4,2019,Bundesliga 2018 ,2018-11-10,0.0,1.2,1.4,0.0,0,0,2018-11-10,0.0,0.6,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-10,Hoffenheim,Augsburg,2,1,18.0,22.0,7.0,7.0,6.0,6.0,H,1,1,3,2019,Bundesliga 2018 ,2018-11-10,0.0,2.6,1.2,0.0,0,0,2018-11-10,0.0,2.2,1.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-10,Nurnberg,Stuttgart,0,2,10.0,13.0,3.0,4.0,3.0,9.0,A,2,-2,2,2019,Bundesliga 2018 ,2018-11-10,0.0,1.4,2.4,0.0,0,0,2018-11-10,0.0,0.6,3.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-10,Werder Bremen,M'gladbach,1,3,20.0,16.0,5.0,6.0,9.0,5.0,A,2,-2,4,2019,Bundesliga 2018 ,2018-11-10,0.0,1.6,2.0,0.0,0,0,2018-11-10,0.0,2.6,1.0,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-11,Ein Frankfurt,Schalke 04,3,0,14.0,5.0,4.0,1.0,10.0,4.0,H,1,3,3,2019,Bundesliga 2018 ,2018-11-11,0.0,3.4,0.8,0.0,0,0,2018-11-11,0.0,1.2,0.6,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-11,RB Leipzig,Leverkusen,3,0,14.0,7.0,7.0,2.0,4.0,3.0,H,1,3,3,2019,Bundesliga 2018 ,2018-11-11,0.0,2.2,0.2,0.0,0,0,2018-11-11,0.0,2.2,2.4,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
2018-11-23,Leverkusen,Stuttgart,2,0,17.0,10.0,4.0,2.0,6.0,9.0,H,1,2,2,2019,Bundesliga 2018 ,2018-11-23,0.0,1.8,2.2,0.0,0,0,2018-11-23,0.0,0.6,2.8,0.0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0
